question_id,cluster_id
193107,279
191640,1030
193215,364
192655,433
192756,1052
194352,138
195410,885
196247,262
196171,94
197097,189
197033,99
198108,217
198952,643
198551,561
199537,338
198703,379
200056,371
199508,979
200513,440
201185,812
202609,9
203376,1023
201288,641
203469,862
202623,639
204336,883
203484,94
202456,1001
204549,496
203493,1
205136,593
205160,334
205736,369
205351,837
206055,669
205950,971
205304,1104
206222,713
207337,517
207025,94
208666,843
207801,221
208493,657
208236,1076
209128,990
208295,271
208811,429
210882,464
211133,544
211959,316
213151,1126
212264,1079
213476,694
214930,342
216601,262
218561,307
218332,678
219482,676
219982,200
220119,126
222792,392
223238,478
221822,455
221909,186
223096,557
222339,796
223921,378
226016,912
228221,1087
230348,1093
230085,35
230037,1178
230196,26
230248,579
230927,891
231812,56
232961,378
234606,1052
234039,1096
233870,738
233564,1050
234657,207
234622,1090
234532,15
238488,325
237327,735
238956,256
239622,1052
239934,944
240354,1002
240393,597
240046,912
240182,356
240788,181
240341,398
240765,730
241361,880
241622,304
242016,426
243528,80
242771,448
243510,425
244087,1194
243790,123
244671,332
246017,972
247090,831
247317,370
248046,425
248761,305
250545,344
249865,1025
250816,558
250509,84
250792,142
251060,1126
251069,1104
251172,1147
251409,915
251648,505
251651,409
251902,439
253563,136
253881,712
253971,912
254213,561
254697,279
256700,659
256956,463
257324,581
258134,1149
259860,1083
260200,168
259943,1076
260679,350
261064,386
261924,1114
261068,433
262325,504
262278,951
262338,801
263836,675
265122,1196
264914,296
265690,605
266546,169
267792,344
268429,19
269093,674
269145,797
269570,834
270127,331
269466,1170
270695,1087
270552,1140
272779,433
271953,831
273929,477
274822,309
277744,660
277665,254
278189,1
278882,180
278871,560
278848,382
282222,521
282067,10
283589,478
282659,56
283061,570
284382,1086
284653,556
284344,1186
285098,990
285162,778
285394,261
285477,949
286091,342
286946,740
287409,797
286549,965
287563,736
288381,413
288007,1095
288402,996
287783,1176
288755,433
288988,632
289523,586
291493,733
291172,419
292809,1104
294741,1016
293600,138
295009,517
294465,162
296097,927
296001,19
296736,567
296263,591
297465,439
297392,1196
297671,1137
297840,48
299176,494
299760,168
299770,520
299002,774
298648,1096
299504,413
303099,394
301817,674
302219,778
301366,214
301369,70
303218,693
303940,222
304716,342
305568,1180
304960,263
305349,89
305846,347
305864,1120
306433,335
305797,238
308339,68
306871,564
308833,600
308924,366
308793,311
308963,549
307636,541
311184,633
312454,579
313321,206
314307,927
314305,24
315919,147
316812,543
317576,374
317001,942
318665,1065
320299,605
320725,683
321455,663
323629,754
323690,629
324178,123
325041,53
325826,378
324044,35
325503,180
325852,924
326425,1170
327777,267
330117,880
331073,761
331456,804
331114,334
332492,68
332985,615
333529,347
334625,320
335192,87
337179,605
337305,262
337335,433
337769,206
338609,10
338875,83
341055,388
340139,449
343004,643
343902,651
344225,999
343299,126
346138,777
346033,429
347238,221
347160,812
349845,869
349886,944
350860,38
351657,874
351779,894
351375,38
351489,622
351339,1052
353019,96
353322,371
354226,231
354870,1177
355102,379
355538,641
356675,228
357328,1149
357048,335
358135,333
358004,358
359733,382
360294,743
360154,558
361304,1087
361175,788
362556,312
362641,496
364107,346
364867,1065
364101,541
365168,322
365238,850
365656,436
369187,35
369266,272
369010,168
369356,1160
370425,162
370087,967
370818,693
370813,386
372114,464
371752,611
372401,756
373421,701
373914,128
374924,496
375458,377
375313,894
375768,1126
375968,871
377464,375
378299,505
377745,316
377974,307
379164,413
379594,320
379556,156
379643,568
379672,831
380540,1118
380694,792
381231,588
382214,173
383783,1170
382720,344
383321,1058
385656,1021
386245,436
386555,142
387342,64
388387,1065
389535,488
389692,1028
391618,138
391000,125
390945,466
391036,1028
392011,325
391292,746
391874,1139
393679,735
393678,726
397789,1118
397631,879
398664,53
401079,807
400255,175
402119,741
403924,15
404581,874
405679,847
405889,800
407027,1190
407639,272
407529,222
411820,231
410951,1152
412811,774
414072,756
414541,70
414817,53
415779,250
416292,667
417178,349
417426,10
417305,68
417764,455
418318,97
421973,817
423182,476
425025,342
425029,413
424564,598
426079,53
427448,1109
427383,1014
427736,465
427447,629
426368,648
429777,1165
429684,307
430274,225
429508,381
431076,1037
433009,522
433689,579
435114,1052
434061,342
435109,223
437506,847
437670,847
438547,487
439138,475
439152,185
439326,421
440135,1022
441302,225
441021,93
440779,1020
442634,142
442697,383
444243,83
444820,1044
444741,334
445455,861
445856,188
447608,472
448077,307
447983,855
448821,1012
448618,406
449922,181
450581,787
449882,414
450637,369
451047,579
451449,203
451856,910
452464,874
452475,182
453849,872
454624,83
454582,528
456321,157
456532,250
456684,854
457933,461
459431,1160
462471,1
461985,112
461004,1047
461730,1052
461970,847
467420,990
466159,207
466963,450
467329,913
468990,609
470542,751
471475,355
473201,220
473527,1027
473874,914
478410,1163
479408,1093
481335,18
482647,740
482046,128
483940,671
483936,914
484242,775
486452,5
488108,304
489441,180
490054,171
491838,675
491373,83
491876,1014
491343,639
492563,609
492705,1027
493492,138
495603,806
495909,558
495465,164
495376,743
497214,296
499171,797
499328,1020
501625,86
503003,383
504060,393
506176,466
506456,979
507139,307
507504,374
508252,459
509048,538
509580,206
511534,425
512371,644
513317,425
515278,317
515532,1104
517557,225
520041,535
519797,342
520776,1172
521278,126
520869,605
521490,914
522634,763
524871,1046
525156,152
527991,1118
528676,549
529471,637
529654,119
529428,596
529573,56
529537,778
528502,641
529098,603
531222,338
531488,746
531708,279
531969,939
532037,1079
532401,675
532177,224
532911,979
533376,651
533932,83
534217,546
536516,493
536741,262
537319,1178
536712,126
537845,429
539692,60
539730,880
540136,314
540856,293
540371,464
540617,797
541128,774
541466,872
542340,334
542904,363
542419,550
543311,81
545938,262
547235,420
550543,367
551987,142
553263,591
554115,439
556072,161
556325,1184
559401,1146
559759,159
560273,797
561836,25
562579,1033
561837,998
562607,304
562361,775
562926,14
563090,591
563589,56
564450,601
565792,123
565681,1052
565912,334
567195,576
568251,349
569271,442
570090,587
571434,262
571007,35
570840,334
570983,168
571051,386
571758,431
576802,804
577005,591
577625,699
578957,846
579130,1122
578272,243
578310,77
580670,281
581509,83
582002,45
582280,493
582574,379
582163,225
584631,108
583141,108
585020,733
585090,1128
586444,342
586088,141
587863,489
588286,108
588430,125
589043,322
589253,728
589554,499
590551,135
591112,1160
591467,330
590669,659
593197,1020
592476,817
592444,238
593643,872
595072,306
595495,887
595350,173
596841,585
597982,1127
597022,277
603245,485
603504,219
603165,342
604598,918
604996,266
605925,257
605253,593
605949,104
606234,1082
607045,751
607227,188
608271,257
610056,807
611680,454
611676,890
613059,1001
615428,1195
618279,746
620041,89
620229,1160
621439,926
621511,186
622289,979
623028,912
626865,1023
625743,447
626267,570
630102,346
630847,537
630881,866
631518,944
633642,543
633853,742
633173,492
635047,297
635848,16
634840,600
635562,24
636886,698
638091,153
637803,1162
638705,111
639757,877
639949,313
640390,564
640866,394
642035,668
642055,670
643475,834
643137,1182
643508,924
643280,46
644975,1046
648220,1023
650098,111
651385,1097
652428,141
653521,89
654702,763
655430,885
655449,370
654852,1037
656162,450
657336,970
657623,231
657507,894
657639,812
657803,637
657787,145
658259,402
659341,1014
660743,14
661297,470
661998,128
663187,702
663250,935
663492,63
663220,701
666554,792
665903,386
668573,221
668734,1096
668100,272
670922,1193
671766,564
670461,377
673651,31
674137,383
675398,252
677052,1037
676693,591
676187,525
676830,56
678060,953
678339,173
679683,655
679684,621
680318,926
681144,904
681016,307
682539,286
682773,558
682370,241
681559,775
684352,201
684443,424
684590,1037
685106,386
685381,847
685850,549
685511,83
685902,723
685512,650
686336,576
687018,794
686297,525
687299,830
687510,498
687882,427
687866,940
688537,143
689807,926
690166,798
691113,464
691562,951
692439,14
692202,89
691917,990
693269,168
693733,378
694133,386
697083,1104
697256,454
698397,1028
698908,875
697671,375
698339,476
698489,612
699329,486
700658,633
702500,1105
702358,774
702046,558
702508,142
703449,398
704127,342
704772,413
704642,842
706026,797
706503,853
705823,263
709652,778
710290,748
711575,168
713214,257
713976,307
714992,164
715811,885
717161,87
718239,342
721556,830
721810,587
721852,342
722113,953
722708,357
723223,239
724076,314
724516,1090
727655,141
728378,639
727065,516
729616,990
730884,232
729488,1136
730621,217
731413,1177
733652,76
733979,961
735778,339
736531,794
735139,1096
737065,316
741402,342
743772,947
743031,454
743183,728
743495,666
743868,83
744058,927
744995,558
747390,241
747868,421
748248,242
748723,825
749968,342
750571,180
750718,728
752382,1196
752284,284
754335,178
755207,2
755228,377
756065,556
756137,205
756558,53
756208,358
756036,507
757957,71
758771,1119
758823,1160
760568,940
758442,221
760767,1104
760821,276
761204,138
761418,413
761546,880
761557,201
762434,1118
763802,1092
764065,769
764887,201
764916,413
764871,220
767915,235
768130,99
768920,655
769069,285
769787,791
769674,1172
770300,926
771695,997
771265,698
772518,219
773387,757
772434,464
771739,217
773515,379
773928,1016
774550,53
774326,774
775106,262
775787,171
775191,492
776355,918
776228,1118
777778,820
777284,996
778355,174
780639,1001
781224,235
781634,413
783070,685
782389,364
782181,669
782465,889
782928,80
783408,558
783283,369
783660,92
785765,442
785583,185
785544,842
786733,427
787167,755
788136,491
789059,14
790420,471
793487,424
793988,855
794910,322
796244,440
796089,670
799151,141
798766,128
800347,562
801379,1047
801586,232
801805,186
801639,907
802564,1177
803618,1138
803298,1052
804721,1065
807163,678
806968,344
808513,591
809247,128
808856,428
809056,516
809777,263
810919,112
810853,594
811481,872
812740,504
813130,1117
815005,595
816365,315
816234,223
816851,642
817472,180
819980,685
819457,712
820440,880
820077,342
821078,1019
821479,458
823612,805
824139,224
825072,315
825121,158
824855,585
825053,142
824931,174
826044,421
827108,5
827123,296
828399,876
828650,227
828830,138
828871,87
829622,1034
829302,309
830378,800
829805,1090
829959,262
831061,644
831188,448
832695,855
832118,1074
831997,88
831684,83
832160,812
831849,262
834439,342
834702,751
835387,350
835779,651
835769,922
836735,132
836439,60
837306,252
836771,552
837285,367
838699,383
839134,944
839154,950
840577,319
840118,1
840040,377
840679,561
840966,464
841003,1012
841388,68
842530,303
843242,634
845539,318
846678,232
846786,366
848166,99
848637,450
848217,1031
851837,493
851675,409
851857,344
852261,470
851956,880
853409,1103
852828,448
853547,657
853495,185
855422,751
856358,55
855556,544
855702,1023
856773,763
857059,46
856817,417
857744,242
858078,492
859255,868
859452,386
859039,797
859491,370
860214,338
860782,135
860450,1090
860378,702
861579,732
862036,647
860516,23
862694,629
861983,293
862355,320
862843,33
863390,561
863848,27
864172,972
864695,1157
864855,463
864715,56
865586,643
866060,926
867042,1177
867388,1076
867757,478
868575,621
867731,231
868346,1052
868629,558
869055,180
869390,738
870165,983
870528,797
870819,1058
871578,374
872770,1028
875018,386
876922,150
877716,558
877181,843
878183,935
879593,756
879189,700
880230,478
882466,181
881717,370
882027,468
883099,138
883634,431
883706,931
883946,470
885187,672
885686,1028
885304,1127
886597,1144
886593,543
887870,351
890035,581
889102,450
891286,579
891703,575
892262,322
891833,156
891919,129
891458,166
892215,120
892429,971
892923,217
893118,80
893424,138
893767,610
895839,468
896319,775
896330,99
896825,558
896653,108
899318,84
898872,663
899514,585
899487,219
905886,855
906001,831
909156,980
909923,507
911052,239
911864,547
912059,342
912538,885
914006,220
913932,704
915169,379
915531,605
915853,683
915702,797
916216,668
915922,35
916300,80
916425,307
919330,90
918142,370
920707,126
919921,239
923283,83
921830,309
921026,1001
922923,1104
922783,476
921136,746
923389,950
924534,64
924490,1016
925836,830
926323,413
926437,928
926933,936
927820,668
927883,1140
931441,152
933903,207
934371,63
935930,99
936328,1194
936914,840
935697,730
936381,847
937081,23
937398,743
937564,1072
936576,797
937434,928
937964,4
940814,334
939693,342
941094,38
941034,693
940513,1044
942844,123
944162,371
945034,813
944916,754
945584,549
944879,276
947697,1027
946686,408
947504,689
946438,1070
946899,1038
947140,1177
947835,361
950084,1030
950134,858
949076,1083
949761,457
950404,638
950647,1028
950327,766
951105,770
951083,776
952681,541
952149,713
952663,477
952809,168
952958,142
952620,945
955318,957
955927,439
955937,424
956185,894
956645,36
956958,591
959006,1037
959242,807
959894,629
961750,500
960923,726
963234,1027
962434,620
963699,774
964455,1048
965176,1119
965321,796
966147,450
967194,2
968857,666
968629,277
967616,313
968235,638
969601,129
970249,839
970253,1152
970875,339
971250,505
971792,797
973651,422
974090,1037
975752,139
975315,419
976616,1013
977025,206
977500,235
977648,457
979322,227
979868,933
979774,299
979878,1199
979945,38
980421,448
980324,448
980692,561
980620,147
981241,1022
981591,145
981668,579
981762,812
983202,729
983296,1145
983461,1096
985894,596
987013,741
987822,77
987610,768
987144,477
988230,1000
989251,1142
990061,421
993027,924
994182,491
994242,800
995229,17
995223,238
994565,41
998461,1052
995841,560
996386,505
996864,851
997817,370
997115,842
998095,560
997919,1152
998055,675
997638,983
998231,947
999812,161
1001345,231
1001753,711
1002038,491
1002818,257
1003011,338
1004128,317
1004484,83
1006976,1064
1007699,349
1005952,768
1006186,336
1006917,843
1007308,224
1007724,990
1007912,1063
1008248,591
1008709,756
1011346,242
1011380,867
1011283,663
1010898,979
1011699,371
1012147,1176
1014520,209
1013874,78
1015953,1039
1013993,911
1015165,1130
1016837,728
1017239,830
1017936,220
1017321,83
1018073,464
1018327,1063
1020348,257
1020165,1126
1022887,307
1025043,252
1025827,1065
1026517,1049
1026378,797
1027968,1047
1027920,876
1027718,987
1028368,1182
1028052,1093
1028956,528
1029032,863
1029715,1126
1029635,412
1031844,374
1031485,1023
1032975,218
1032721,224
1033780,169
1034068,219
1033046,644
1034318,256
1034782,242
1034731,965
1036609,189
1036088,407
1036597,433
1036902,61
1038991,342
1039068,812
1039542,363
1040304,858
1039637,48
1040618,247
1040805,1020
1040977,672
1041288,417
1041415,356
1042178,990
1042331,201
1043054,297
1043167,544
1043166,912
1043541,311
1043096,979
1043626,46
1044584,159
1044739,669
1045077,855
1046283,1194
1045694,1096
1046632,872
1048215,933
1049291,663
1049005,383
1049929,265
1050331,314
1050180,430
1051593,261
1052460,866
1053484,644
1054105,2
1054896,505
1056747,935
1058462,587
1058509,730
1058500,413
1058756,666
1059904,919
1058881,439
1060241,464
1060545,605
1060962,83
1062569,549
1062142,293
1062053,1037
1062950,205
1063812,370
1064995,185
1065039,377
1064146,576
1064725,876
1065575,748
1066476,505
1065829,754
1069176,505
1067315,171
1069997,429
1070549,314
1068629,634
1068974,1141
1069373,449
1070684,217
1070667,231
1071536,990
1073806,1024
1073291,874
1074649,38
1074791,56
1074848,1188
1074289,669
1074843,264
1076363,505
1075550,966
1076011,499
1076331,647
1076766,655
1078240,50
1077797,386
1078506,477
1079949,1122
1079656,222
1079985,468
1080178,583
1079839,544
1081297,1027
1081570,1066
1083525,553
1084413,671
1085135,334
1085102,965
1085109,890
1087111,544
1086373,492
1087076,926
1085993,340
1087210,1020
1087161,996
1087453,1096
1088156,889
1089508,664
1089692,867
1089961,889
1089674,126
1091133,990
1090404,316
1091161,1058
1092120,514
1092879,142
1094379,450
1094355,830
1095183,349
1093946,386
1094639,560
1095396,585
1095871,287
1096693,1104
1096853,713
1096991,876
1099366,509
1099845,633
1099378,774
1098967,984
1100329,940
1100341,1052
1100477,926
1101630,14
1101245,824
1101390,797
1102819,144
1102904,418
1102763,521
1103369,590
1103804,111
1104655,872
1104737,217
1105298,191
1105946,589
1106360,674
1107418,221
1106400,966
1106555,180
1108950,1030
1109811,374
1110289,788
1111707,185
1111809,1037
1114539,83
1117137,86
1117372,756
1118695,181
1118589,866
1119456,69
1119710,776
1119306,1000
1118876,438
1119739,476
1119556,1096
1120706,532
1120484,858
1122273,386
1122153,746
1122226,299
1122175,965
1122941,1039
1123219,138
1124368,1090
1124058,81
1124456,1199
1125421,125
1125241,583
1125247,1176
1127904,473
1127287,609
1126416,1128
1126963,266
1128107,536
1128634,401
1129815,990
1130886,693
1129423,303
1130977,1044
1130685,667
1132255,70
1131901,541
1133584,776
1134464,272
1134899,865
1135117,872
1135370,126
1135258,659
1137896,796
1137354,247
1136636,411
1137751,1099
1138952,1196
1139573,1179
1140444,64
1140450,63
1142889,262
1142293,659
1143096,1046
1143728,928
1143801,272
1143359,1097
1145689,46
1147328,221
1148169,333
1148472,481
1150431,126
1150667,797
1151557,614
1152759,1164
1154612,86
1154497,539
1155048,470
1154642,958
1155519,152
1156759,35
1157269,128
1158188,817
1158187,1180
1157873,736
1159329,270
1159661,76
1160459,175
1159832,669
1160218,855
1161756,1199
1161116,797
1161857,217
1161952,774
1162381,536
1163082,258
1163114,1010
1163923,46
1164390,161
1166064,236
1165844,1143
1165646,642
1165638,989
1166658,854
1167767,695
1168992,683
1169001,142
1169073,506
1170168,1
1170359,891
1170784,86
1170622,591
1170548,477
1171196,53
1171765,314
1171373,1177
1171643,972
1172071,522
1172284,564
1172378,397
1173318,855
1173066,830
1176269,312
1176591,1052
1176162,770
1177390,57
1177495,758
1179355,282
1178867,605
1179469,820
1179652,295
1179432,161
1179977,1086
1180300,860
1180771,600
1180204,464
1184516,262
1186001,1023
1189493,331
1189219,679
1189411,277
1189215,942
1190446,843
1190293,83
1192281,316
1190489,632
1192265,455
1192592,278
1193066,558
1193275,1024
1193654,225
1194195,678
1193508,908
1194990,320
1195410,164
1195763,238
1196097,1195
1196346,538
1195566,69
1197026,449
1197236,403
1197943,831
1197687,150
1198461,906
1198162,1031
1199733,26
1200142,377
1201279,946
1201358,293
1202976,1075
1204213,135
1203547,855
1204372,942
1204127,872
1204563,26
1205167,679
1206399,1169
1207506,139
1206690,912
1206836,741
1207803,147
1210037,1097
1209025,967
1209039,942
1210993,644
1210956,324
1213644,636
1213693,706
1215535,68
1215677,17
1215979,876
1218326,476
1219711,926
1219749,17
1219659,774
1222529,316
1222570,847
1223899,1179
1224163,1014
1224140,438
1225052,813
1225071,316
1226180,908
1226538,126
1226668,650
1227509,632
1227039,356
1227259,675
1227487,129
1227777,670
1228606,678
1228827,320
1228748,568
1228685,368
1228910,85
1228856,31
1229036,756
1229575,1074
1230786,1079
1231146,363
1231331,642
1231871,452
1231519,331
1232246,142
1231981,596
1232322,323
1232374,842
1232166,142
1231839,68
1232959,239
1233179,247
1232969,318
1232950,549
1233254,472
1233483,593
1233714,1028
1233910,890
1235238,658
1234634,314
1234291,1035
1234792,1127
1235602,468
1235544,560
1237887,64
1237610,413
1238760,65
1239841,528
1239164,166
1241512,333
1240845,807
1241611,295
1242921,53
1242965,445
1243022,880
1244907,1090
1245125,762
1243708,610
1243706,464
1245072,791
1243936,516
1244455,990
1244636,796
1244804,972
1246049,309
1246360,36
1246361,735
1246967,35
1247072,1195
1250644,855
1252922,83
1255310,236
1255369,186
1254878,721
1256112,1069
1259015,1052
1260245,1011
1259479,835
1262295,541
1263048,29
1262268,558
1262801,832
1262534,797
1263287,175
1265481,781
1264634,51
1264809,558
1265477,558
1265663,433
1265608,663
1265750,231
1266558,785
1266717,776
1267025,404
1268177,1
1268718,817
1268986,272
1269949,265
1269158,984
1270113,129
1271564,516
1271421,1053
1272148,743
1272453,309
1271672,173
1271778,529
1272905,1023
1272990,547
1272998,429
1274408,548
1275543,142
1275930,925
1274967,479
1275868,347
1276301,1182
1276500,643
1276839,540
1276869,128
1276824,51
1277085,797
1278524,583
1279828,1169
1279765,272
1278512,352
1283228,196
1282787,130
1286060,1024
1286366,8
1287889,339
1287654,939
1288591,629
1288790,370
1289877,335
1289651,1127
1290520,663
1289492,726
1291317,522
1292616,974
1293029,334
1292535,675
1292914,797
1292034,847
1293008,249
1296055,876
1296438,166
1296500,314
1297482,1030
1297777,270
1296826,366
1297640,910
1296835,238
1297984,1190
1298120,1184
1298473,236
1299694,979
1302431,560
1304490,830
1305180,778
1305214,207
1306419,612
1307506,912
1308675,81
1307471,1130
1308033,460
1308543,185
1309254,334
1309210,1095
1309487,452
1309637,576
1309706,843
1311027,316
1310609,2
1310957,57
1311555,957
1311859,1004
1311142,316
1311996,1129
1312608,236
1312160,424
1312980,792
1313605,450
1313212,1196
1312663,543
1312662,343
1314770,342
1316609,669
1317395,184
1318233,437
1318389,558
1319992,479
1319896,342
1320173,546
1319957,369
1320093,1149
1319909,1087
1320593,1110
1320848,321
1321635,824
1321253,239
1321683,1052
1322162,861
1322859,915
1322867,558
1324302,1020
1323814,63
1324475,631
1324761,1141
1325173,1047
1326231,990
1326502,407
1326594,1183
1326627,763
1327203,972
1327190,1046
1327503,761
1328039,634
1327396,516
1328597,171
1328765,108
1329098,612
1329376,1070
1329639,335
1330219,70
1331294,711
1331615,1055
1333400,928
1333233,264
1332869,891
1333352,347
1334574,996
1335331,1179
1334979,936
1336291,1023
1336318,80
1335804,455
1336911,1141
1337216,71
1338647,259
1338389,393
1339224,967
1339511,324
1339549,1086
1339540,1142
1339991,846
1340287,17
1340418,1176
1341505,948
1341855,893
1341254,605
1342634,775
1342046,589
1342291,952
1343023,207
1345509,1194
1346861,112
1347091,1137
1345688,912
1347788,90
1348804,583
1348046,532
1349936,112
1354451,262
1355043,1185
1355485,774
1356074,622
1356753,677
1356916,933
1356628,1076
1357362,114
1357975,1090
1357939,861
1358490,352
1358539,181
1358465,68
1359095,150
1358793,634
1358988,331
1361601,659
1360297,620
1360973,770
1361374,243
1361796,1080
1361719,207
1362326,57
1361959,56
1362837,377
1362643,144
1363555,662
1363780,913
1366426,1080
1366749,874
1367101,1177
1366578,702
1366851,87
1366485,923
1367295,364
1367406,632
1367830,181
1368699,286
1368092,87
1369446,347
1369686,143
1370606,1092
1371192,564
1373147,333
1373582,302
1373238,702
1374071,584
1374685,1176
1374502,762
1374941,528
1374737,252
1376132,558
1375510,831
1376442,225
1378133,314
1379723,1159
1377797,996
1377825,428
1378721,440
1380068,1079
1379988,173
1380239,455
1380139,427
1381706,424
1381630,576
1381256,229
1385089,30
1386625,581
1387612,1011
1388216,135
1387917,613
1388749,309
1388918,1126
1388820,30
1388816,1199
1389586,450
1389759,347
1390787,774
1392404,742
1392242,792
1392569,138
1393257,1149
1393598,504
1393295,764
1394153,1130
1394685,855
1394193,449
1394718,1001
1395500,1061
1396269,800
1397944,449
1397913,1133
1398564,35
1398685,593
1399750,133
1399688,64
1400207,891
1400442,824
1401801,423
1401328,293
1401318,1061
1401613,449
1402517,342
1403762,83
1403366,832
1406168,316
1406187,460
1406099,969
1409308,925
1409329,138
1410267,794
1409570,723
1410048,5
1410506,1195
1410881,296
1411663,249
1413198,576
1414679,1059
1414250,990
1416799,262
1417809,142
1420139,972
1419694,989
1419999,319
1420019,979
1419966,778
1421994,276
1421423,87
1420688,990
1421645,967
1422032,872
1422036,1097
1422321,386
1423170,1138
1425958,200
1426647,128
1427918,839
1427890,875
1428402,1030
1428727,1186
1428865,983
1428988,288
1430186,159
1430631,247
1432163,769
1431560,334
1432478,525
1433875,383
1433668,1141
1434443,242
1434621,960
1434622,262
1436264,697
1436830,309
1435771,269
1436436,333
1437860,979
1437474,1023
1438218,1095
1438362,586
1438454,1087
1439203,472
1439011,75
1439943,666
1439500,613
1441058,207
1441550,683
1441525,939
1441892,201
1441971,532
1442858,446
1443860,80
1445071,1079
1444891,80
1444401,386
1446191,272
1446440,915
1446670,788
1448731,247
1449044,842
1449952,1048
1452839,514
1453538,279
1453747,1099
1454342,419
1453892,832
1455572,239
1453984,241
1457087,831
1458881,195
1460321,355
1459467,980
1459993,268
1459269,773
1461147,476
1461376,855
1463119,9
1463006,457
1463139,644
1463983,552
1462854,1076
1464469,702
1465291,943
1465002,1028
1465405,112
1465879,262
1467018,756
1468437,714
1467604,1196
1467973,875
1468396,293
1467846,267
1468116,217
1469500,757
1471470,1083
1472587,279
1472292,308
1474535,143
1473713,301
1473726,860
1474456,320
1474289,543
1475850,792
1476607,1186
1476275,222
1476191,591
1476605,1179
1477580,742
1477098,342
1476632,476
1477820,1119
1477278,1194
1478177,605
1477629,901
1478542,664
1478814,1130
1482596,693
1484814,386
1487004,11
1486771,337
1486974,413
1487596,644
1488072,178
1487396,390
1487886,314
1489781,386
1490060,639
1490688,918
1492576,990
1492786,413
1492437,570
1493681,558
1494099,223
1495035,220
1494749,659
1496680,1023
1496262,221
1496312,839
1496650,1127
1496573,1118
1498217,907
1498793,1179
1499642,818
1500802,538
1501693,1180
1501653,906
1502352,418
1503803,644
1503389,647
1503899,1023
1504819,743
1505011,207
1504955,532
1506276,713
1506588,88
1506648,813
1506950,644
1507891,201
1508174,721
1508276,728
1509500,1012
1509422,1016
1508608,1138
1510385,352
1510747,1017
1511361,763
1511956,748
1514526,217
1516017,875
1517816,108
1518054,787
1518953,621
1519078,61
1519268,557
1520090,675
1520117,107
1520266,448
1520608,827
1520733,1023
1520209,1154
1520673,262
1521076,852
1521421,6
1522390,634
1522606,1014
1522345,362
1523305,1023
1524498,1049
1524929,206
1524098,912
1523949,279
1525780,1086
1525723,946
1526579,659
1527173,585
1527170,220
1527701,222
1528272,531
1528350,679
1530911,286
1531955,82
1529745,646
1529751,342
1530505,678
