question_id,cluster_id
899514,1121
899487,891
905886,276
906001,503
909156,579
909923,322
911052,288
911864,541
912059,225
912538,84
914006,119
913932,130
915169,853
915531,255
915853,834
915702,225
916216,503
915922,408
916300,474
916425,213
919330,305
918142,558
920707,31
919921,728
923283,119
921830,212
921026,1085
922923,613
922783,3
921136,956
923389,1112
924534,479
924490,979
925836,106
926323,344
926437,256
926933,660
927820,626
927883,763
931441,852
933903,670
934371,686
935930,643
936328,596
936914,842
935697,1163
936381,1054
937081,772
937398,339
937564,967
936576,816
937434,804
937964,177
940814,284
939693,225
941094,545
941034,1114
940513,253
942844,482
944162,1024
945034,161
944916,718
945584,236
944879,116
947697,718
946686,174
947504,379
946438,883
946899,21
947140,256
947835,642
950084,709
950134,1076
949076,594
949761,744
950404,98
950647,700
950327,1159
951105,476
951083,349
952681,309
952149,384
952663,848
952809,606
952958,526
952620,524
955318,1039
955927,171
955937,1013
956185,350
956645,1013
956958,613
959006,692
959242,581
959894,1079
961750,1115
960923,160
963234,718
962434,530
963699,77
964455,479
965176,780
965321,93
966147,705
967194,404
968857,969
968629,356
967616,609
968235,593
969601,79
970249,659
970253,1138
970875,822
971250,92
971792,816
973651,299
974090,944
975752,332
975315,612
976616,746
977025,111
977500,115
977648,874
979322,986
979868,264
979774,786
979878,317
979945,358
980421,193
980324,1175
980692,542
980620,73
981241,1057
981591,848
981668,1110
981762,251
983202,372
983296,388
983461,410
985894,772
987013,42
987822,755
987610,46
987144,670
988230,73
989251,1000
990061,116
993027,937
994182,479
994242,889
995229,580
995223,816
994565,614
998461,622
995841,886
996386,92
996864,452
997817,344
997115,77
998095,289
997919,1014
998055,538
997638,852
998231,202
999812,1080
1001345,1116
1001753,1080
1002038,284
1002818,68
1003011,1051
1004128,576
1004484,574
1006976,137
1007699,802
1005952,46
1006186,741
1006917,187
1007308,726
1007724,330
1007912,390
1008248,730
1008709,168
1011346,1042
1011380,991
1011283,201
1010898,1044
1011699,119
1012147,625
1014520,7
1013874,765
1015953,179
1013993,115
1015165,1
1016837,1101
1017239,233
1017936,125
1017321,119
1018073,565
1018327,390
1020348,329
1020165,687
1022887,330
1025043,16
1025827,190
1026517,867
1026378,816
1027968,174
1027920,262
1027718,659
1028368,45
1028052,475
1028956,720
1029032,885
1029715,269
1029635,668
1031844,484
1031485,672
1032975,88
1032721,404
1033780,194
1034068,891
1033046,490
1034318,150
1034782,980
1034731,458
1036609,611
1036088,25
1036597,1106
1036902,811
1038991,225
1039068,377
1039542,271
1040304,182
1039637,622
1040618,544
1040805,987
1040977,1085
1041288,271
1041415,752
1042178,330
1042331,463
1043054,47
1043167,300
1043166,458
1043541,1066
1043096,1014
1043626,441
1044584,159
1044739,919
1045077,119
1046283,1029
1045694,1004
1046632,1036
1048215,264
1049291,786
1049005,47
1049929,651
1050331,34
1050180,433
1051593,707
1052460,606
1053484,528
1054105,341
1054896,595
1056747,625
1058462,613
1058509,1163
1058500,1061
1058756,209
1059904,404
1058881,171
1060241,565
1060545,255
1060962,1127
1062569,213
1062142,712
1062053,435
1062950,1106
1063812,558
1064995,421
1065039,92
1064146,1089
1064725,1038
1065575,475
1066476,92
1065829,134
1069176,92
1067315,376
1069997,276
1070549,1085
1068629,44
1068974,856
1069373,233
1070684,49
1070667,700
1071536,34
1073806,982
1073291,332
1074649,1085
1074791,225
1074848,221
1074289,919
1074843,534
1076363,92
1075550,991
1076011,283
1076331,385
1076766,206
1078240,924
1077797,638
1078506,670
1079949,1078
1079656,945
1079985,542
1080178,196
1079839,310
1081297,718
1081570,496
1083525,1119
1084413,313
1085135,284
1085102,979
1085109,235
1087111,663
1086373,767
1087076,613
1085993,826
1087210,987
1087161,823
1087453,410
1088156,948
1089508,815
1089692,668
1089961,233
1089674,31
1091133,330
1090404,38
1091161,1025
1092120,333
1092879,526
1094379,922
1094355,106
1095183,184
1093946,980
1094639,676
1095396,567
1095871,340
1096693,56
1096853,384
1096991,168
1099366,456
1099845,955
1099378,574
1098967,362
1100329,89
1100341,309
1100477,508
1101630,77
1101245,432
1101390,816
1102819,372
1102904,58
1102763,999
1103369,885
1103804,172
1104655,213
1104737,49
1105298,333
1105946,526
1106360,52
1107418,432
1106400,991
1106555,735
1108950,1069
1109811,484
1110289,343
1111707,304
1111809,652
1114539,1127
1117137,132
1117372,419
1118695,33
1118589,868
1119456,275
1119710,349
1119306,848
1118876,606
1119739,746
1119556,1004
1120706,283
1120484,730
1122273,980
1122153,877
1122226,667
1122175,908
1122941,353
1123219,253
1124368,710
1124058,239
1124456,15
1125421,30
1125241,952
1125247,922
1127904,396
1127287,114
1126416,1104
1126963,407
1128107,409
1128634,352
1129815,34
1130886,1114
1129423,1002
1130977,596
1130685,797
1132255,681
1131901,344
1133584,170
1134464,804
1134899,235
1135117,172
1135370,31
1135258,936
1137896,174
1137354,544
1136636,872
1137751,194
1138952,84
1139573,1038
1140444,292
1140450,748
1142889,508
1142293,1130
1143096,251
1143728,339
1143801,804
1143359,133
1145689,441
1147328,432
1148169,472
1148472,335
1150431,31
1150667,816
1151557,10
1152759,312
1154612,132
1154497,806
1155048,980
1154642,559
1155519,116
1156759,832
1157269,1012
1158188,446
1158187,455
1157873,320
1159329,690
1159661,553
1160459,233
1159832,919
1160218,1127
1161756,15
1161116,816
1161857,49
1161952,574
1162381,510
1163082,662
1163114,144
1163923,441
1164390,118
1166064,436
1165844,102
1165646,131
1165638,152
1166658,285
1167767,1087
1168992,404
1169001,526
1169073,1039
1170168,613
1170359,665
1170784,593
1170622,613
1170548,670
1171196,392
1171765,961
1171373,256
1171643,426
1172071,956
1172284,339
1172378,316
1173318,276
1173066,446
1176269,285
1176591,895
1176162,99
1177390,899
1177495,570
1179355,557
1178867,255
1179469,173
1179652,785
1179432,612
1179977,255
1180300,262
1180771,1130
1180204,565
1184516,508
1186001,672
1189493,814
1189219,285
1189411,741
1189215,323
1190446,187
1190293,574
1192281,932
1190489,999
1192265,545
1192592,559
1193066,574
1193275,982
1193654,421
1194195,464
1193508,1082
1194990,831
1195410,1093
1195763,676
1196097,875
1196346,452
1195566,275
1197026,961
1197236,872
1197943,503
1197687,804
1198461,583
1198162,986
1199733,263
1200142,823
1201279,100
1201358,589
1202976,407
1204213,97
1203547,24
1204372,323
1204127,862
1204563,263
1205167,285
1206399,915
1207506,332
1206690,686
1206836,42
1207803,556
1210037,133
1209025,579
1209039,323
1210993,719
1210956,357
1213644,219
1213693,69
1215535,441
1215677,1054
1215979,212
1218326,3
1219711,613
1219749,522
1219659,574
1222529,932
1222570,538
1223899,269
1224163,1127
1224140,606
1225052,161
1225071,932
1226180,947
1226538,1013
1226668,559
1227509,1163
1227039,1087
1227259,694
1227487,458
1227777,525
1228606,391
1228827,831
1228748,717
1228685,502
1228910,717
1228856,693
1229036,168
1229575,1033
1230786,954
1231146,271
1231331,131
1231871,1066
1231519,592
1232246,643
1231981,302
1232322,1080
1232374,77
1232166,526
1231839,851
1232959,288
1233179,544
1232969,1012
1232950,999
1233254,54
1233483,433
1233714,700
1233910,235
1235238,1016
1234634,987
1234291,988
1234792,37
1235602,38
1235544,187
1237887,292
1237610,344
1238760,417
1239841,655
1239164,718
1241512,472
1240845,1005
1241611,504
1242921,334
1242965,610
1243022,1061
1244907,710
1245125,482
1243708,245
1243706,15
1245072,415
1243936,440
1244455,330
1244636,93
1244804,1014
1246049,388
1246360,999
1246361,62
1246967,832
1247072,1115
1250644,1127
1252922,119
1255310,436
1255369,487
1254878,1003
1256112,1150
1259015,292
1260245,202
1259479,559
1262295,314
1263048,734
1262268,56
1262801,209
1262534,816
1263287,863
1265481,605
1264634,1027
1264809,574
1265477,574
1265663,188
1265608,1042
1265750,574
1266558,758
1266717,349
1267025,983
1268177,709
1268718,430
1268986,89
1269949,651
1269158,887
1270113,458
1271564,471
1271421,420
1272148,339
1272453,212
1271672,1137
1271778,259
1272905,225
1272990,1055
1272998,314
1274408,216
1275543,526
1275930,557
1274967,345
1275868,215
1276301,536
1276500,872
1276839,566
1276869,1012
1276824,1027
1277085,816
1278524,196
1279828,915
1279765,804
1278512,1097
1283228,162
1282787,323
1286060,798
1286366,617
1287889,36
1287654,325
1288591,1079
1288790,344
1289877,187
1289651,583
1290520,1013
1289492,1027
1291317,956
1292616,203
1293029,284
1292535,694
1292914,119
1292034,75
1293008,681
1296055,262
1296438,134
1296500,1085
1297482,264
1297777,327
1296826,96
1297640,714
1296835,816
1297984,275
1298120,1160
1298473,436
1299694,1146
1302431,886
1304490,424
1305180,762
1305214,20
1306419,1125
1307506,124
1308675,41
1307471,186
1308033,522
1308543,281
1309254,284
1309210,707
1309487,868
1309637,9
1309706,187
1311027,38
1310609,288
1310957,432
1311555,1068
1311859,1013
1311142,932
1311996,510
1312608,436
1312160,1013
1312980,1030
1313605,775
1313212,535
1312663,1044
1312662,1076
1314770,225
1316609,919
1317395,1151
1318233,185
1318389,77
1319992,195
1319896,508
1320173,467
1319957,990
1320093,187
1319909,482
1320593,11
1320848,579
1321635,613
1321253,288
1321683,451
1322162,399
1322859,453
1322867,574
1324302,56
1323814,686
1324475,360
1324761,576
1325173,174
1326231,330
1326502,25
1326594,693
1326627,949
1327203,1127
1327190,251
1327503,722
1328039,44
1327396,368
1328597,376
1328765,320
1329098,1125
1329376,883
1329639,943
1330219,1002
1331294,888
1331615,572
1333400,537
1333233,148
1332869,24
1333352,215
1334574,1099
1335331,93
1334979,660
1336291,225
1336318,572
1335804,545
1336911,576
1337216,683
1338647,499
1338389,1129
1339224,483
1339511,581
1339549,722
1339540,379
1339991,1121
1340287,580
1340418,906
1341505,628
1341855,329
1341254,255
1342634,406
1342046,475
1342291,1168
1343023,1099
1345509,863
1346861,487
1347091,151
1345688,464
1347788,898
1348804,196
1348046,983
1349936,139
1354451,508
1355043,257
1355485,101
1356074,785
1356753,864
1356916,264
1356628,490
1357362,427
1357975,710
1357939,399
1358490,1097
1358539,848
1358465,987
1359095,804
1358793,44
1358988,592
1361601,1130
1360297,530
1360973,476
1361374,946
1361796,647
1361719,1099
1362326,574
1361959,77
1362837,501
1362643,821
1363555,896
1363780,64
1366426,647
1366749,5
1367101,256
1366578,763
1366851,939
1366485,178
1367295,468
1367406,999
1367830,33
1368699,697
1368092,939
1369446,508
1369686,816
1370606,657
1371192,246
1373147,451
1373582,167
1373238,352
1374071,797
1374685,625
1374502,482
1374941,720
1374737,16
1376132,574
1375510,503
1376442,421
1378133,560
1379723,307
1377797,613
1377825,178
1378721,697
1380068,954
1379988,1106
1380239,545
1380139,826
1381706,258
1381630,686
1381256,2
1385089,738
1386625,254
1387612,415
1388216,326
1387917,434
1388749,388
1388918,687
1388820,859
1388816,831
1389586,481
1389759,215
1390787,606
1392404,100
1392242,936
1392569,253
1393257,187
1393598,741
1393295,181
1394153,186
1394685,133
1394193,961
1394718,321
1395500,525
1396269,931
1397944,233
1397913,683
1398564,408
1398685,528
1399750,394
1399688,292
1400207,24
1400442,804
1401801,305
1401328,589
1401318,600
1401613,233
1402517,537
1403762,574
1403366,656
1406168,391
1406187,464
1406099,961
1409308,714
1409329,233
1410267,928
1409570,118
1410048,863
1410506,1115
1410881,870
1411663,1033
1413198,686
1414679,268
1414250,330
1416799,508
1417809,526
1420139,426
1419694,691
1419999,607
1420019,1044
1419966,762
1421994,385
1421423,939
1420688,330
1421645,579
1422032,357
1422036,133
1422321,980
1423170,342
1425958,259
1426647,482
1427918,659
1427890,622
1428402,709
1428727,692
1428865,209
1428988,424
1430186,159
1430631,544
1432163,261
1431560,284
1432478,70
1433875,690
1433668,576
1434443,286
1434621,926
1434622,508
1436264,150
1436830,622
1435771,989
1436436,472
1437860,218
1437474,672
1438218,997
1438362,487
1438454,1045
1439203,225
1439011,468
1439943,209
1439500,912
1441058,1099
1441550,834
1441525,477
1441892,463
1441971,114
1442858,885
1443860,849
1445071,954
1444891,849
1444401,980
1446191,804
1446440,358
1446670,357
1448731,544
1449044,77
1449952,667
1452839,929
1453538,265
1453747,194
1454342,612
1453892,418
1455572,65
1453984,766
1457087,503
1458881,479
1460321,718
1459467,383
1459993,146
1459269,97
1461147,974
1461376,1127
1463119,688
1463006,764
1463139,528
1463983,146
1462854,490
1464469,975
1465291,362
1465002,700
1465405,458
1465879,508
1467018,168
1468437,1011
1467604,84
1467973,622
1468396,589
1467846,999
1468116,49
1469500,151
1471470,472
1472587,265
1472292,9
1474535,816
1473713,457
1473726,711
1474456,831
1474289,1081
1475850,936
1476607,692
1476275,788
1476191,613
1476605,1106
1477580,262
1477098,225
1476632,974
1477820,1136
1477278,253
1478177,255
1477629,232
1478542,673
1478814,1
1482596,5
1484814,980
1487004,666
1486771,505
1486974,558
1487596,528
1488072,688
1487396,502
1487886,1085
1489781,638
1490060,563
1490688,1087
1492576,330
1492786,558
1492437,315
1493681,574
1494099,576
1495035,125
1494749,1130
1496680,225
1496262,432
1496312,659
1496650,37
1496573,1014
1498217,1000
1498793,868
1499642,152
1500802,690
1501693,647
1501653,525
1502352,727
1503803,1038
1503389,303
1503899,352
1504819,935
1505011,1099
1504955,850
1506276,384
1506588,1159
1506648,161
1506950,490
1507891,463
1508174,1003
1508276,1065
1509500,650
1509422,979
1508608,935
1510385,1097
1510747,957
1511361,949
1511956,715
1514526,49
1516017,700
1517816,320
1518054,169
1518953,47
1519078,811
1519268,894
1520090,694
1520117,291
1520266,305
1520608,375
1520733,241
1520209,1114
1520673,508
1521076,338
1521421,395
1522390,44
1522606,630
1522345,773
1523305,225
1524498,258
1524929,407
1524098,464
1523949,265
1525780,255
1525723,100
1526579,34
1527173,178
1527170,125
1527701,953
1528272,708
1528350,511
1530911,399
1531955,574
1529745,1172
1529751,1093
1530505,391
1531550,369
1533240,1041
1533381,1034
1534111,168
1534250,3
1534266,610
1533937,508
1534218,1055
1535320,999
1536253,503
1536479,804
